aiddata_id,aiddata_2_id,year,donor,donor_iso,donor_region,implementing_agency,financing_agency,crs_bi_multi,recipient,recipient_iso,recipient_region,start_date,end_date,commitment_date,planned_start_date,planned_end_date,title,short_description,long_description,donor_project_id,donor_secondary_id,aiddata_sector_code,aiddata_sector_name,aiddata_purpose_code,aiddata_purpose_name,aiddata_activity_codes,aiddata_activity_names,flow_name,crs_sector_code,crs_sector_name,crs_purpose_code,crs_purpose_name,coalesced_purpose_code,coalesced_purpose_name,commitment_amount_usd_constant,total_project_cost,crs_trade,crs_climate,crs_biodiversity,crs_gender,crs_environment,crs_desertification,pdgg,channel_code,finance_t,associated_financing,future_ds_principal_amount_usd_nominal,future_ds_interest_amount_usd_nominal,received_amount_usd_nominal,irtc_amount_usd_nominal,untied_amount_usd_nominal,tied_amount_usd_nominal,partial_tied_amount_usd_nominal,finance_t,arrears_interest_amount_usd_nominal,arrears_principal_amount_usd_nominal,initial_report,ftc,repay_type,outstanding_amount_usd_nominal,interest_amount_usd_nominal,expert_commitment_amount_usd_nominal,export_credit_amount_usd_nominal,expert_extended_amount_usd_nominal,additional_info,source,source_detail
116500864,,2012,Finland,FI,Europe,Finnfund,FF,1,Belarus,BY,Europe,31/12/2011,30/12/2014,01/01/2012,,,Business linkage programme (Finnpartnership),BUSINESS LINKAGE PROGRAMME (FINNPARTNERSHIP),"Long term partnership with a local company / organisation (e.g. joint venture; subcontractor, import or other contract agreement )",111-11-xxx,2012122008,250,Business and other services,25010,Business support services and institutions,25010.02,Support to trade and business associations,ODA Grants,321,III.2.a. Industry,32171,Engineering,25010,Business support services and institutions,9412,0,2,0,0,0,0,,0,11000,C01,,0,0,0,0,0,8872.7506426735,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116506170,,2012,Finland,FI,Europe,"Finnish NGO, Evankelis-luterilainen Lähetysyhdistys Kylväjä ry ELK",MFA,1,Belarus,BY,Europe,31/12/2011,30/12/2012,01/01/2012,,,Administrative cost of MFA missions abroad for BELARUS,ADMINISTRATIVE COST OF MFA MISSIONS ABROAD FOR BELARUS,Administrative cost of MFA missions abroad for BELARUS. Costs generated from the Embassy of Finland,99900003,2008080777,910,Administrative costs of donors,91010,Administrative costs,91010.01,All items relating to otherwise unspecified adminstrative costs of donors,ODA Grants,910,Administrative Costs of Donors,91010,Administrative costs (non-sector allocable),91010,Administrative costs,102847,0,0,0,0,0,0,,0,11000,G01,,0,0,0,0,0,0,0,G01,0,0,3,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116506207,,2012,Finland,FI,Europe,"Finnish NGO, Evankelis-luterilainen Lähetysyhdistys Kylväjä ry ELK",MFA,1,Belarus,BY,Europe,24/8/2011,30/12/2012,01/01/2012,,,Local Cooperation Fund (LCF) in Belarus,LOCAL COOPERATION FUND (LCF) IN BELARUS,"The global objective is the improvement of citizen acces to social services and the reduction of poverty through the work and influence of a stronger network of CSOs that are based on democratic values. The specific objective of the action is capacity-building of Belarusian CSOs through interactive workshops, enabling each organization to take a larger role in policy dialogue with local authorities.",89000011,2011115309,151,"Government and civil society, general",15150,Strengthening civil society,15110.03|15150.03|15150.05|11120.06,"Institutional capacity building, Government|Cooperatives|Other participatory planning and decision making procedures and institutions|Colloquia, seminars, lectures, etc.",ODA Grants,160,I.6. Other Social Infrastructure & Services,16010,Social/welfare services,15150,Strengthening civil society,27318,0,0,0,0,0,0,,2,11000,C01,,0,0,0,0,25753.2133676093,0,0,C01,0,0,3,1,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116506245,,2012,Finland,FI,Europe,"Finnish NGO, Evankelis-luterilainen Lähetysyhdistys Kylväjä ry ELK",MFA,1,Belarus,BY,Europe,29/10/2012,30/12/2013,01/01/2012,,,Transparency International Lithuanian Chapter,TRANSPARENCY INTERNATIONAL LITHUANIAN CHAPTER,The funds will be used to support the participation of at least 15 Belarusian students in the Transparency Int. Summer School on Integrity 2012. The aim of Summer School is to provide student leaders from across the region with an opportunity to learn first-hand from professionals working in the anti-corruption field.,89000205,2012000389,114,Post-secondary education,,,,,ODA Grants,114,I.1.d. Post-Secondary Education,11420,Higher education,11420,Higher education,20452,0,0,0,0,0,0,,1,11000,C01,,0,0,0,0,0,19280.205655527,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116506282,,2012,Finland,FI,Europe,"Finnish NGO, Evankelis-luterilainen Lähetysyhdistys Kylväjä ry ELK",MFA,1,Belarus,BY,Europe,29/10/2012,30/12/2013,01/01/2012,,,BOMOO disabled person and environment,BOMOO DISABLED PERSON AND ENVIRONMENT,In the Republic of Belarus approximately 80% persons with disabilities are not working. *One reason is the difficulty in obtaining special education profession in the current education system. BOMOO is palnning to organize non-formal education for people with disablities using own and Finnish experience.,89000206,2012000390,113,Secondary education,,,,,ODA Grants,113,I.1.c. Secondary Education,11330,Vocational training,11330,Vocational training,15789,0,0,0,0,0,0,,0,11000,C01,,0,0,0,0,0,14884.3187660668,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116506319,,2012,Finland,FI,Europe,"Finnish NGO, Evankelis-luterilainen Lähetysyhdistys Kylväjä ry ELK",MFA,1,Belarus,BY,Europe,29/10/2012,30/12/2013,01/01/2012,,,European Humanities University Trust Fund,EUROPEAN HUMANITIES UNIVERSITY TRUST FUND,The European Humanities University (EHU) is a Belarusian university- in- exile based in Vilnius EHU offers Belarusian youth quality undergraduate acedemic programs based on the best practices of liberal education worldwide. EHU develop distinct advantages by being the first institution integrating Europena standards and methods in Belarusian hiher education,89000208,2012000392,114,Post-secondary education,,,,,ODA Grants,114,I.1.d. Post-Secondary Education,11420,Higher education,11420,Higher education,204515,0,0,0,0,0,0,,0,11000,C01,,0,0,0,0,192802.05655527,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116506356,,2012,Finland,FI,Europe,"Finnish NGO, Evankelis-luterilainen Lähetysyhdistys Kylväjä ry ELK",MFA,1,Belarus,BY,Europe,29/10/2012,30/12/2013,01/01/2012,,,Belarusian Union of Entrepreneurs,BELARUSIAN UNION OF ENTREPRENEURS,The project will help outreach physical and legal entities (young girls and women) on ways of living standards improvement though use of local resource establishing agrotourism business in the region.,89000209,2012000393,112,Basic education,,,,,ODA Grants,112,I.1.b. Basic Education,11230,Basic life skills for youth & adults,11230,Basic life skills for youth and adults ,18877,0,0,0,0,0,0,,0,11000,C01,,0,0,0,0,17795.6298200514,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116506392,,2012,Finland,FI,Europe,"Finnish NGO, Evankelis-luterilainen Lähetysyhdistys Kylväjä ry ELK",MFA,1,Belarus,BY,Europe,29/10/2012,30/12/2013,01/01/2012,,,European Humanities University (EHU),EUROPEAN HUMANITIES UNIVERSITY (EHU),The European Humanities University (EHU) is a private non-profit liberal arts university founded in Minsk in 1992. Celebrating its 20th anniversary this year the university has been based in Vilnius Lithuania since authorities expelled it from Belarus in 2004. EHU serves mostly Belarusian students offering undergraduate graduate and postgraduate degree programs and promoting research in the humanities and social sciences.,89000207,2012000391,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15160,Human rights,15150,Strengthening civil society,613545,0,0,0,0,1,0,,2,51000,B03,,0,0,0,0,578406.16966581,0,0,B03,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116614837,,2012,Italy,IT,Europe,ASEF Asia Europe Foundation,CA,1,Belarus,BY,Europe,31/12/2011,30/12/2012,01/01/2012,,,scholarships,SCHOLARSHIPS,Scholarships to foreign students for studies in Italian Universities and Academies,2012/008,2012001369,114,Post-secondary education,11420,Higher education,11420.06,Scholarships for post-secondary education,ODA Grants,114,I.1.d. Post-Secondary Education,11420,Higher education,11420,Higher education,34645,0,0,0,0,0,0,,0,11000,E01,,0,0,0,0,32390.7455012853,0,0,E01,0,0,1,1,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116628449,,2012,Italy,IT,Europe,Weissrussischer Wohlt?tigkeits-Fond Leben Nach Tschernobyl,LA,1,Belarus,BY,Europe,31/12/2011,14/9/2014,01/01/2012,,,Economic support for the agricultural school V.F. Mickiewicz in Kalinkowitsch,ECONOMIC SUPPORT FOR THE AGRICULTURAL SCHOOL V.F. MICKIEWICZ IN KALINKOWITSCH,Economic support for the agricultural school V.F. Mickiewicz in Kalinkowitsch,2012/I/BZ/37,2012001318,311,Agriculture,,,,,ODA Grants,311,III.1.a. Agriculture,31182,Agricultural research,31182,Agricultural research ,37120,0,0,0,0,0,0,,0,11000,C01,,0,0,0,0,34704.3701799486,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116628484,,2012,Italy,IT,Europe,cittadini del mondo onlus,LA,1,Belarus,BY,Europe,9/10/2011,30/12/2014,01/01/2012,,,Strengthening of the project of international cooperation,STRENGTHENING OF THE PROJECT OF INTERNATIONAL COOPERATION,Promote the social inclusion of disadvantaged groups,2011,2012001223,160,Other social infrastructure and services,,,,,ODA Grants,160,I.6. Other Social Infrastructure & Services,16020,Employment policy and admin. mgmt.,16020,Employment policy and administrative management,82488,0,0,0,0,0,0,,0,22000,C01,,0,0,0,0,77120.822622108,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116628558,,2012,Italy,IT,Europe,Fondazione Aiutiamoli a vivere,LA,3,Belarus,BY,Europe,29/2/2012,31/1/2013,01/01/2012,,,"Solidarity, employment, support","SOLIDARITY, EMPLOYMENT, SUPPORT","Solidarity, employment, support",2011/21,2012000522,113,Secondary education,,,,,ODA Grants,113,I.1.c. Secondary Education,11330,Vocational training,11330,Vocational training,50139,0,0,0,0,0,0,,0,22000,B01,,0,0,0,0,46876.6066838046,0,0,B01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116628632,,2012,Italy,IT,Europe,Fondazione Aiutiamoli a vivere,LA,3,Belarus,BY,Europe,30/9/2012,29/9/2013,01/01/2012,,,Hear for speaking. 3rd year,HEAR FOR SPEAKING. 3RD YEAR,"The project is based at the School of Vitebsk with the aim of ensuring health care assistance to children with hearing disorders and encouraging economic autonomy, to children living there, through vocational training. In this third year the expected activities are the following: giving appropriate equipment to speech therapists working in the school/building where pre-school children are living; completing hearing aids for children with hearing disorders, strengthening and improving the training the offer related to agriculture and gardening, subjects that are already included in the ministerial teaching program, through the purchase of equipment that will be at teachers and students disposal (products derived from growing will be used for self-consumption and any surplus can be used for self-financing), developing volunteering and fundraising activities by the school.",CS2012A22,2012000646,160,Other social infrastructure and services,,,,,ODA Grants,160,I.6. Other Social Infrastructure & Services,16010,Social/welfare services,16010,Social/ welfare services,41244,0,0,0,0,0,0,,0,30000,B01,,0,0,0,0,38560.411311054,0,0,B01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116628666,,2012,Italy,IT,Europe,Mameli 7,LA,1,Belarus,BY,Europe,15/2/2011,14/2/2013,01/01/2012,,,Purchase of equipment for the tratment and prevention of dental children,PURCHASE OF EQUIPMENT FOR THE TRATMENT AND PREVENTION OF DENTAL CHILDREN,Purchase of equipment for the tratment and prevention of dental children living at the cities located in the Region of Brest and a training program aimed at the staff infirmaries of the Institutes,2009/10-FB,2012000610,122,Basic health,,,,,ODA Grants,122,I.2.b. Basic Health,12261,Health education,12261,Health education,41244,0,0,0,0,0,,,0,22000,C01,,0,0,0,0,38560.411311054,0,0,C01,0,0,3,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116661202,,2012,Italy,IT,Europe,IFRC,MISC,1,Belarus,BY,Europe,1/1/2012,31/12/2012,01/01/2012,,,Humanitarian Assistance to the Vulnerable,HUMANITARIAN ASSISTANCE TO THE VULNERABLE,"The project aims at providing assistance to the most vulnerable population, including victims of the socio-economic crisis in the country, through: delivering supplementary nutrition for 3.000 people, facilitating their access to social services, mobilizing local communities in fund-raising initiatives, strengthening Belarus RC capacity in responding to the assistance requests.",BEL/02,2012001131,520,Development aid/food security assistance,,,,,ODA Grants,520,VI.2. Dev. Food Aid/Food Security Ass.,52010,Food aid/Food security programmes,52010,Food aid/Food security programmes,68740,0,0,0,0,1,0,,0,21018,C01,,0,0,0,0,64267.35218509,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116661770,,2012,Netherlands,NL,Europe,The United Mass Media,MFA,1,Belarus,BY,Europe,31/10/2012,29/6/2013,01/01/2012,,,BY/FSA/12/08/UnitedMassMedia,BY/FSA/12/08/UNITEDMASSMEDIA,Maintaining the circulation and distribution of regional newspapers,25037,2012000735,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15160,Human rights,15150,Strengthening civil society,140288,0,0,0,0,0,0,,2,23000,C01,,0,0,0,0,130719.794,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116661836,,2012,Netherlands,NL,Europe,Human Rights Center Viasna,MFA,1,Belarus,BY,Europe,14/12/2012,14/12/2013,01/01/2012,,,BY/FSA/12/13/Viasna,BY/FSA/12/13/VIASNA,"Work of the legal advice office of Human Rights Center Viasna, edition of the annual Chronicle Review",25050,2012000744,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15160,Human rights,15150,Strengthening civil society,110216,0,0,0,0,0,0,,2,23000,C01,,0,0,0,0,102699.229,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116661875,,2012,Netherlands,NL,Europe,BIALORUSKIE CENTRUM INFORMACYJNE SP Z.O.O.,MFA,1,Belarus,BY,Europe,14/11/2012,14/3/2013,01/01/2012,,,BY/FSA/12/09/RadioRacja*,BY/FSA/12/09/RADIORACJA*,Support of independent news on territory of BY,25036,2012000734,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15160,Human rights,15150,Strengthening civil society,41659,0,0,0,0,0,0,,2,23000,C01,,0,0,0,0,38817.481,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
116661914,,2012,Netherlands,NL,Europe,DUMMY,MFA,1,Belarus,BY,Europe,31/12/2011,30/12/2013,01/01/2012,,,Mensenrechtenfonds ODA BY,MENSENRECHTENFONDS ODA BY,Mensenrechtenfonds ODA BY,25024,2012000608,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15160,Human rights,15150,Strengthening civil society,155048,0,0,0,0,0,0,,2,11000,C01,,0,0,0,0,144473.008,0,0,C01,0,0,1,,,0,0,0,0,0,,OECD,OECD Online 2012 - 2014 July
66366673,36078031,2008,Italy,IT,Europe,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,LA,1,Belarus,BY,Europe,,30/7/2008,1/1/2008,,,Project La casa di Peter Pan (Peter Pan House),PROJECT LA CASA DI PETER PAN (PETER PAN HOUSE),Aid for orphan children from Belarus,17,2008001755,160,Other social infrastructure and services,16010,Social/ welfare services,16010.05,Support for vulnerable groups,ODA Grants,730,VIII.2. Reconstruction Relief & Rehabilitation,73010,Reconstruction relief,16010,Social/ welfare services,2886,0,0,0,0,1,0,,2,20000,,,0,0,0,0,2884.75407472,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
66377725,39093566,2008,United Nations Children`s Fund (UNICEF),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2008,,,4033. Early learning,EARLY LEARNING,Early learning,,2008001295,112,Basic education,11240,Early childhood education,16010.02|15150.07,Social legislation and administration|Human rights,ODA Grants,112,I.1.b. Basic Education,11240,Early childhood education,11240,Early childhood education,105,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
66429752,25131947,2005,Greece,GR,Europe,SOLIDARITY,YPEJ,1,Belarus,BY,Europe,1/6/2004,30/5/2006,1/1/2005,,,CONSTRUCTION OF A HOSTEL TO SUPPORT TRAFFICKING VI,CONSTRUCTION OF A HOSTEL TO SUPPORT TRAFFICKING VI,CONSTRUCTION OF A HOSTEL TO SUPPORT TRAFFICKING VICTIMS,YPEJ-YDAS-37,50180,160,Other social infrastructure and services,16010,Social/ welfare services,16010.05|16010.11|15150.07,Support for vulnerable groups|Social infrastructure|Human rights,ODA Grants,160,I.6. Other Social Infrastructure & Services,16010,Social/welfare services,16010,Social/ welfare services,161081,0,,0,0,1,0,,,,,,0,0,0,0,124285.359185,0,0,,0,0,1,1,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
66494302,28511696,2006,Sweden,SE,Europe,OTHER,Sida,1,Belarus,BY,Europe,4/1/2006,28/6/2006,1/1/2006,,,"Study on culture, media","STUDY ON CULTURE, MEDIA","Belarus: Study on culture, information/media and exchange activities",7600375801,2006008166,151,"Government and civil society, general",15150,Strengthening civil society,15140.02|15140.01,"General government services not elsewhere specified|Government administration, activity unspecified or does not fit elsewhere in group ",ODA Grants,151,I.5.a. Government & Civil Society-general,15153,Media and free flow of information,15150,Strengthening civil society,20759,0,,0,0,0,0,,2,50000,,,0,0,0,0,16546.1869177,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
66500960,36523773,2008,Sweden,SE,Europe,National NGO Adoptionscentrum,Sida,1,Belarus,BY,Europe,1/2/2008,28/10/2011,1/1/2008,,,Orphan children ph.3,ORPHAN CHILDREN PH.3,"The project purpose of Less socially orphaned in Belarus is to decrease the number of socially orphaned children in Minsk. The project is supporting families and individuals facing alcohol addiction, children at risk and orphanages and is envisaged within the field of social and health care. The overall objective of the support is to realize children's rights and give them a harmonic fami",7600403701,2008004290,112,Basic education,11230,Basic life skills for youth and adults ,41020.01|43040.01,"Biosphere protection, activity unspecified or does not fit elsewhere in group|Rural development, activity unspecified or does not fit elsewhere in this group ",ODA Grants,112,I.1.b. Basic Education,11230,Basic life skills for youth & adults,11230,Basic life skills for youth and adults ,1148505,0,,0,0,1,0,,1,22000,,,0,0,0,0,1071371.01966,0,0,,0,0,1,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
66525855,38974677,2008,United Nations Development Programme (UNDP),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2008,,,DSS funds,DSS FUNDS,,33223,2008000885,430,Other,43010,Multisector aid,15150.09,Women's equality organisations and institutions,ODA Grants,430,IV.2. Other Multisector,43010,Multisector aid,43010,Multisector aid,39819,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
66529899,30582606,2006,United Nations Children`s Fund (UNICEF),,Multilaterals,,,4,Belarus,BY,Europe,,,1/1/2006,,,4200. Institutionalisation of child participation,INSTITUTIONALISATION OF CHILD PARTICIPATION,Institutionalisation of child participation,,2006000310,151,"Government and civil society, general",15150,Strengthening civil society,15150.02|15150.05,Community participation and development|Other participatory planning and decision making procedures and institutions,ODA Grants,151,I.5.a. Government & Civil Society-general,15150,Democratic participation and civil society,15150,Strengthening civil society,27947,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,8,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
